,wheel,station,name,x std,x std unc,y std,y std unc,z std,z std unc,phix std,phix std unc,phiy std,phiy std unc,phiz std,phiz std unc,nMuons_mean,nMuons_std,hesse_unc_x,hesse_unc_y,hesse_unc_z,hesse_unc_phix,hesse_unc_phiy,hesse_unc_phiz,njobs
228,0,1,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.25,7.840744398797395,0.06704207634016118,0.07769136052354857,0.3769956896305315,0.007186180603538062,0.0002697737014610579,0.000964873869131781,0
229,0,2,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.833333333333336,10.205464964983964,0.08249256532156903,0.10961789695726394,0.5677437068490206,0.011286949322115344,0.0003026480904725266,0.0011262183032905596,0
230,0,3,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.833333333333336,7.883623224857664,0.11923107816337149,0.16468156140462922,0.8877193625615398,0.016500977243787716,0.0003845724682466665,0.001582948988438983,0
231,0,4,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.714285714285715,21.51002832823143,0.3507943394232988,2.8894527534267995,0.04605607064065651,0.005116323359042675,0.07096895388125712,0.10523805972311402,0
232,1,1,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,9.525086494477241,0.08355663249158223,0.324781583016443,0.5148346514496993,0.002670473272661608,0.0006459149195779065,0.0009774315406547236,0
233,1,2,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.083333333333336,5.976595767633693,0.09618317160501623,0.3938003936006159,0.7232296776727754,0.0039274016007194035,0.0006981187219950487,0.0012302476038044809,0
234,1,3,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.833333333333336,5.305800142439891,0.1470271800269143,0.462681378848699,1.010791439087873,0.006189275671137402,0.0007630783598906035,0.0016112331974815646,0
235,1,4,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.642857142857146,23.398248267296037,0.3070041623728996,2.3454962009287987,0.016936801224383714,0.0025012436478108815,0.07741792945712621,0.10612542030339117,0
236,2,1,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.833333333333332,5.859465277082315,0.1297859263043057,1.1020235554046323,0.8937069803166287,0.002581508441460793,0.001504221005482018,0.0012640533348452245,0
237,2,2,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.833333333333332,4.086192567289224,0.13756126816804215,1.0735375206919102,1.0246923318733285,0.003103557904513249,0.0015022730000458194,0.0014578171467414332,0
238,2,3,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,6.180982563844154,0.19227146607509565,1.3773610637737659,1.5847799531796205,0.004473167222449883,0.0015835661232378856,0.0018399934329592954,0
239,2,4,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.357142857142854,15.69716849948101,0.45000666661728467,3.047482333243061,0.01153005482578961,0.0030548448639590754,0.09646079629643774,0.132033160619109,0
240,-2,1,design_10_6_25M_01_1,0.1366672296931482,0.02913755127291595,0.8401158185850005,0.17911329434400217,0.7348870860937966,0.1566784531956846,0.0022036209026532172,0.0004698135550218628,0.0020164890509731985,0.00042991691019073097,0.0016675003136614904,0.0003555122613958348,31.75,6.75715109414396,0.12275560408117152,1.0956631553538705,0.8862753052334623,0.0025727226175137237,0.0015150216995145646,0.0012683847668064556,1
241,-2,2,design_10_6_25M_01_1,0.2528836424025677,0.05391497371484346,0.72453866962943,0.15447216339233544,0.6770223374112403,0.1443416473248262,0.0019950728975682256,0.0004253509709432091,0.0008884894268228688,0.00018942658227302136,0.0009613897339791604,0.00020496897998128675,31.25,4.919811526323488,0.13988986739574813,1.1256733540419261,1.069586952986993,0.0032204680042917156,0.0015279140191777807,0.0014790056062548693,1
242,-2,3,design_10_6_25M_01_1,0.16167598466057984,0.034469435747134305,1.0183864288894533,0.21712071616606335,1.1490537142851542,0.2449790750166698,0.004796509522864645,0.0010226192662812494,0.0016044053612438252,0.00034206037234196546,0.0021631498274056215,0.00046118509278739357,28.75,6.21032864011091,0.20146403732014637,1.3487490191531806,1.5328293555818056,0.004722692558276475,0.0017433564370680674,0.002005230867838747,1
243,-2,4,design_10_6_25M_01_1,0.5483736342890047,0.10754491776843955,0.0,0.0,2.7845858014509264,0.5461022053412184,0.00947732147588366,0.0018586556593124135,0.0024317724601471066,0.00047690981641952424,0.0040763563582066845,0.0007994392544174579,45.142857142857146,13.09643018217115,0.37412673559332044,2.5007651114923095,0.009192813963712557,0.0026403430513043994,0.08568938271871426,0.12700651323287096,1
244,-1,1,design_10_6_25M_01_1,0.10042305092570421,0.021410266395976082,0.26998758888322083,0.057561547357026725,0.40591923229068316,0.08654227110689308,0.001973256940885192,0.0004206997933504033,0.0007508362628220089,0.00016007882909942168,0.001009752081312859,0.00021527986707747015,53.75,10.24362329363093,0.07795703410640162,0.32522437126800113,0.5163262857276718,0.0026712049403468338,0.0006110475977095947,0.0009291718534982284,1
245,-1,2,design_10_6_25M_01_1,0.10557994302222921,0.0225097194851238,0.34059711889078315,0.07261554973617199,0.5373384375309627,0.11456093980700566,0.0028553947305375023,0.0006087722020286306,0.0006951649314614986,0.00014820966137289032,0.0012260775757949088,0.0002614006174670248,48.916666666666664,7.56136511644838,0.09846599243732156,0.39534218300943635,0.7309031513591022,0.0038327458607809277,0.0006851741870989206,0.0012024477119608986,1
246,-1,3,design_10_6_25M_01_1,0.15474968658157706,0.032992744034998425,0.36250308023588523,0.07728591638740606,0.7708542350407702,0.1643466751164483,0.00601335580615002,0.0012820517655723535,0.0010268483172209872,0.0002189247968200676,0.002004004872321838,0.0004272552743591494,40.916666666666664,8.815877549608828,0.1436723094406156,0.4940480998850213,1.0789118553740462,0.006365192455849233,0.0008227821198024826,0.0016565420811638523,1
247,-1,4,design_10_6_25M_01_1,0.6686813662583551,0.1311392051895091,0.0,0.0,2.9282732383229444,0.5742816301284703,0.02081414591986145,0.00408198985400543,0.0018879672911152237,0.00037026084840082444,0.006082721091584485,0.0011929197516050653,51.5,20.46291204180796,0.38270724544263035,2.293862276349028,0.01928216737224912,0.0028276076460499256,0.08805517351962591,0.10951481292468417,1
248,0,1,design_10_6_25M_01_1,0.07004779588086292,0.014934240260931552,0.11061066341901304,0.023582272677502895,0.3833206518187566,0.08172423756165842,0.01164634253904186,0.002483008572246543,0.0002922170713762117,6.230088894874687e-05,0.0014142800333882338,0.00030152551624580806,64.25,7.840744398797395,0.06704207634016118,0.07769136052354857,0.3769956896305315,0.007186180603538062,0.0002697737014610579,0.000964873869131781,1
249,0,2,design_10_6_25M_01_1,0.11898271338646925,0.025367199727929522,0.167559346018116,0.035723772603139935,0.5639298834232294,0.12023025512016838,0.016468878349654263,0.003511176661719692,0.00040745584908438855,8.686987890807513e-05,0.0012125706091286384,0.0002585209224979846,55.833333333333336,10.205464964983964,0.08249256532156903,0.10961789695726394,0.5677437068490206,0.011286949322115344,0.0003026480904725266,0.0011262183032905596,1
250,0,3,design_10_6_25M_01_1,0.10444455915585944,0.022267654831475164,0.20140955436237973,0.04294066127092362,1.0050138330919736,0.21426966916250664,0.016345892107020827,0.0034849559066883586,0.00040968284768753337,8.734467660558856e-05,0.0017375565147898023,0.00037044829366154365,43.833333333333336,7.883623224857664,0.11923107816337149,0.16468156140462922,0.8877193625615398,0.016500977243787716,0.0003845724682466665,0.001582948988438983,1
251,0,4,design_10_6_25M_01_1,0.45595678418280916,0.08942048230396762,0.0,0.0,1.3828917347447434,0.2712073823326778,0.07182328641915726,0.014085705345447945,0.0009925492207523655,0.00019465491710837017,0.008593342585096624,0.0016852931357075214,61.714285714285715,21.51002832823143,0.3507943394232988,2.8894527534267995,0.04605607064065651,0.005116323359042675,0.07096895388125712,0.10523805972311402,1
252,1,1,design_10_6_25M_01_1,0.07798851427508494,0.01662720711095786,0.19514283362686016,0.04160459192091029,0.3234653698420036,0.06896304856654763,0.0020509064242972717,0.00043725471883850184,0.0007779147859611253,0.00016585198963053326,0.0013756589997919687,0.0002932914842166903,54.0,9.525086494477241,0.08355663249158223,0.324781583016443,0.5148346514496993,0.002670473272661608,0.0006459149195779065,0.0009774315406547236,1
253,1,2,design_10_6_25M_01_1,0.12718101094405682,0.027115082640103642,0.45781919420726885,0.09760738016633805,0.8669585390689902,0.1848361815801222,0.004108930860743175,0.0008760270029661198,0.0008975378854616272,0.00019135572013671874,0.0020483160490694296,0.00043670244898429605,45.083333333333336,5.976595767633693,0.09618317160501623,0.3938003936006159,0.7232296776727754,0.0039274016007194035,0.0006981187219950487,0.0012302476038044809,1
254,1,3,design_10_6_25M_01_1,0.20506305362531457,0.04371958993098602,0.4507789895609581,0.0961064034924545,0.9063261837101491,0.19322939161885036,0.006132575319957453,0.0013074694513196658,0.0006673106942974471,0.00014227111805597547,0.00120559360898146,0.00025703342106859296,40.833333333333336,5.305800142439891,0.1470271800269143,0.462681378848699,1.010791439087873,0.006189275671137402,0.0007630783598906035,0.0016112331974815646,1
255,1,4,design_10_6_25M_01_1,0.3488057002197342,0.06840642584126232,0.0,0.0,2.768868234313421,0.5430197368204359,0.010034626554029846,0.0019679521773313274,0.001078807252296351,0.00021157150887940416,0.002922201337850834,0.0005730908324749364,54.642857142857146,23.398248267296037,0.3070041623728996,2.3454962009287987,0.016936801224383714,0.0025012436478108815,0.07741792945712621,0.10612542030339117,1
256,2,1,design_10_6_25M_01_1,0.15731467121234,0.033539600595718214,0.7187610831355263,0.15324037781302868,0.6283495167472198,0.1339645670922089,0.0017944728010703447,0.0003825828866688563,0.001153169319477473,0.000245856524991909,0.001194449748904731,0.0002546575421172676,30.833333333333332,5.859465277082315,0.1297859263043057,1.1020235554046323,0.8937069803166287,0.002581508441460793,0.001504221005482018,0.0012640533348452245,1
257,2,2,design_10_6_25M_01_1,0.20025867955757862,0.0426952939381044,0.7883458063529636,0.16807589065039316,0.8270318539564917,0.17632378371243262,0.003112048424238142,0.0006634909533809205,0.0009196587183249067,0.00019607189754955264,0.0010925572650318568,0.0002329339915643184,30.833333333333332,4.086192567289224,0.13756126816804215,1.0735375206919102,1.0246923318733285,0.003103557904513249,0.0015022730000458194,0.0014578171467414332,1
258,2,3,design_10_6_25M_01_1,0.2920241259748081,0.062259752850950104,0.9333144099875978,0.19898330079436974,1.3441724982486885,0.28657853953213086,0.0033995998800057437,0.0007247971297396718,0.0015637966894513355,0.00033340257442555677,0.0021333850218100635,0.0004548392149122351,30.75,6.180982563844154,0.19227146607509565,1.3773610637737659,1.5847799531796205,0.004473167222449883,0.0015835661232378856,0.0018399934329592954,1
259,2,4,design_10_6_25M_01_1,0.723910087369307,0.1419704485224136,0.0,0.0,3.665796162530373,0.7189217755998432,0.008130209383450078,0.0015944652421464275,0.0018699379450932087,0.00036672500273991787,0.0030282765027888985,0.0005938938838567349,44.357142857142854,15.69716849948101,0.45000666661728467,3.047482333243061,0.01153005482578961,0.0030548448639590754,0.09646079629643774,0.132033160619109,1
260,-2,1,design_10_6_25M_01_121,0.01069284475121653,0.002279722160838693,0.05928847605295852,0.01264034556612321,0.05178737277977841,0.011041104974823796,0.00014449598267011037,3.08066470157754e-05,0.0001378467233795264,2.93890201717887e-05,0.0001148292820438926,2.4481685190358338e-05,5722.166666666667,54.96913734638793,0.008659258051357518,0.07404459748466911,0.05978403075515512,0.00017958417246517023,0.00010817928791285942,8.987655422856397e-05,121
261,-2,2,design_10_6_25M_01_121,0.013959420089297531,0.002976158362947133,0.03623720930711181,0.00772579898300443,0.028951735565292847,0.006172530762258639,0.00013107725057135517,2.7945763719736768e-05,0.00012634073486202566,2.6935935177478112e-05,0.0001214966282055288,2.5903168168210005e-05,5983.083333333333,112.93558770244643,0.009854693044433196,0.0772377023652741,0.073441088068374,0.00022284402243123627,0.00010756893138820335,0.00010367537476823188,121
262,-2,3,design_10_6_25M_01_121,0.019198387239171846,0.004093109912263848,0.09476282631422518,0.0202035024540751,0.10675944173777772,0.022761189456219265,0.0003958804244565691,8.440199008530365e-05,0.00011447336530470017,2.4405803486599558e-05,0.0001442353680254777,3.075108378684695e-05,5290.916666666667,105.98238132593148,0.014103731775668451,0.09316443080203231,0.10667307923432853,0.0003269772418176327,0.00011822626611713659,0.00013691934974039766,121
263,-2,4,design_10_6_25M_01_121,0.047325196101537924,0.009281234554090273,0.0,0.0,0.2401106637283274,0.047089575375863724,0.0009379114958303525,0.00018393957766392176,0.00020006575889110277,3.923612340721086e-05,0.00032010975360333946,6.277868769672331e-05,7308.357142857143,2281.120629027721,0.02990210097730831,0.195074884888562,0.0007588969438787927,0.00020660709778984567,0.007324580296605982,0.00977640527363129,121
264,-1,1,design_10_6_25M_01_121,0.006651327577908447,0.001418067804325908,0.02271785342359221,0.004843462623971616,0.03550945711263749,0.007570641693813139,0.00024400850020664923,5.202278704091573e-05,7.335335675365057e-05,1.5638988206966955e-05,8.316722976870157e-05,1.7731312963998823e-05,8756.0,842.4041353606517,0.006342688047402825,0.026131459329066693,0.04127461184957811,0.0002199757941228989,5.0347484213877725e-05,7.628521591151635e-05,121
265,-1,2,design_10_6_25M_01_121,0.008810983528588742,0.0018785080000926037,0.027983809321117367,0.005966168193621031,0.05465575635758927,0.011652646408395742,0.00023238413115357978,4.9544463231619335e-05,5.738013146214754e-05,1.2233485132308955e-05,8.806010393828563e-05,1.8774477241992006e-05,7969.5,619.6485074034091,0.007711135886927856,0.0299407122493771,0.05534026713584482,0.0003035374496389751,5.387490912598678e-05,9.462258363273185e-05,121
266,-1,3,design_10_6_25M_01_121,0.018875060404591616,0.00402417639951435,0.03575956928296128,0.007623965787695427,0.0735693226866166,0.015685032298583722,0.00029787051836230365,6.350620789606015e-05,7.799935318452433e-05,1.662951797421485e-05,0.00011222206189422306,2.3925823986752008e-05,6798.583333333333,479.11518036961223,0.01168647722797593,0.04031364533256698,0.08876671204154556,0.0004883036111546448,6.283210432042949e-05,0.00012830234474344834,121
267,-1,4,design_10_6_25M_01_121,0.0448819249481562,0.008802069658394435,0.0,0.0,0.22237018891164692,0.043610382019300065,0.0013951864875619345,0.00027361858173766465,0.00010059127266864587,1.9727571624406073e-05,0.00026141156327095865,5.1267025469131275e-05,8304.857142857143,2574.309761324916,0.027855402912694897,0.18500181852388062,0.0012711461363667043,0.0001860815681361268,0.006468238985888774,0.008690449906666842,121
268,0,1,design_10_6_25M_01_121,0.0064294196735532275,0.001370756880152403,0.008060881061099966,0.001718585616683886,0.023749878031307115,0.005063491009633052,0.0006273196081426849,0.00013374498983994123,3.895301917183913e-05,8.304811591649929e-06,7.041039836361175e-05,1.5011547370005925e-05,9973.25,94.26473841840813,0.004991004407932336,0.006420582138716084,0.02919266174914511,0.0006065050150933076,2.143605996135173e-05,7.85429182039985e-05,121
269,0,2,design_10_6_25M_01_121,0.00712237730314188,0.0015184959431847895,0.016310290292409706,0.003477365574309708,0.04077026349606058,0.00869224938336711,0.0012668306922408975,0.0002700892110870332,3.0141932182260648e-05,6.426281533600198e-06,8.280993027516387e-05,1.765513645602309e-05,8993.75,81.7336305546032,0.005489879324721082,0.008528041979258778,0.04219174484817301,0.0007696754727372657,2.182771174447748e-05,8.973999944283485e-05,121
270,0,3,design_10_6_25M_01_121,0.014807628960034706,0.003156997101807482,0.018161060484836587,0.00387195110514473,0.09064015542136739,0.019324546066419392,0.0019420916772408263,0.0004140553368160131,4.215221681346269e-05,8.986882820607252e-06,0.00013953257984234362,2.9748445977334066e-05,7257.166666666667,118.6873917890901,0.009831011307761442,0.013176873680809118,0.07122717763138824,0.0014192729946466724,3.152710077589332e-05,0.00012465385406530092,121
271,0,4,design_10_6_25M_01_121,0.025616904527439744,0.0050238883101253315,0.0,0.0,0.19161221771593911,0.03757824758370626,0.004946080227139582,0.0009700061382300063,4.156787722729622e-05,8.152131427715869e-06,0.0008192053461157482,0.0001606593863647589,9364.857142857143,2850.1279824743865,0.025473624594862822,0.15250899505087748,0.0028720938106445715,0.00041084189346824335,0.0060580664312727935,0.008118113175587222,121
272,1,1,design_10_6_25M_01_121,0.007751022558171847,0.001652523561890734,0.01585392589956932,0.0033800683588369445,0.025010942215924294,0.005332350797163838,0.00019218162284467824,4.097325966086914e-05,4.772177322988951e-05,1.0174316238372436e-05,7.411075876748035e-05,1.5800466858884645e-05,8744.333333333334,820.6227494834011,0.006529661170382427,0.02694386448402184,0.042660637594860204,0.00022130868336631832,5.038690306021993e-05,7.643077477909885e-05,121
273,1,2,design_10_6_25M_01_121,0.010974912492756592,0.0023398592053958437,0.024427656511684534,0.005207993867179934,0.04220125392230817,0.008997337567341116,0.00021219094155554017,4.523926074381263e-05,5.88272322045737e-05,1.2542008047232949e-05,0.00010137347756378391,2.161289803605813e-05,8014.75,562.9400299079177,0.007605421312020349,0.03069883684007153,0.05687541941237297,0.0003045619395131309,5.356121108912058e-05,9.395147683778047e-05,121
274,1,3,design_10_6_25M_01_121,0.012169892115715448,0.0025946297170410288,0.04593767356425845,0.00979394491161009,0.10060964045516542,0.02145004741732167,0.00044123409147470974,9.407142438292506e-05,6.712224686394346e-05,1.431051111479087e-05,0.00011930689921817877,2.543631637948233e-05,6827.333333333333,498.25154897963546,0.011512409970693943,0.03896899408504151,0.08568401445621776,0.00048560125960847074,6.275509275482482e-05,0.00012810962102824283,121
275,1,4,design_10_6_25M_01_121,0.022573456025970096,0.004427018952525006,0.0,0.0,0.20928418271126406,0.04104400505888666,0.0010795064893372145,0.0002117086405454038,0.00010431115517889596,2.0457100605484448e-05,0.00036757245868970903,7.208688998146555e-05,8345.714285714286,2782.146305630613,0.02858336529222148,0.18608937176989526,0.0012549141974083898,0.0001847241340872538,0.0067364857588041735,0.008575688223901999,121
276,2,1,design_10_6_25M_01_121,0.009775555460125712,0.002084155426872801,0.06059599492754746,0.012919109526834055,0.052391063521814864,0.011169812273483218,0.00013480943072807753,2.8741467202718168e-05,9.81513572679631e-05,2.0925939680805183e-05,7.034636298794464e-05,1.4997894982041598e-05,5612.166666666667,86.9940785166996,0.00910262553699023,0.07770549637359424,0.06284090361115655,0.00018278915449227286,0.0001092649303299096,9.102021753434781e-05,121
277,2,2,design_10_6_25M_01_121,0.011356030015379248,0.0024211137342346695,0.07827843856683216,0.016689019177647257,0.0730530691542274,0.01557496667565723,0.0001429783298652165,3.0483082350592927e-05,0.00012687119665024445,2.704903001072564e-05,0.00012572000115953109,2.6803594307440202e-05,6058.916666666667,65.42790387946573,0.00974463655898293,0.07961729292894436,0.07565463744323059,0.00022040651835491013,0.00010647366654091832,0.0001026429085064656,121
278,2,3,design_10_6_25M_01_121,0.015510359512067766,0.003306819758905904,0.06411474924126123,0.013669310467197224,0.08258571649615418,0.017607333917721422,0.000295219203573946,6.294094568389807e-05,0.0001337611948467741,2.851798256191462e-05,0.0001622856612171523,3.459941922574077e-05,5356.833333333333,95.96385051705984,0.013944795922971888,0.09621151611596886,0.11014392100035905,0.00032545685838013407,0.00011701360319780487,0.00013533914191147118,121
279,2,4,design_10_6_25M_01_121,0.030504153394908272,0.005982356669471727,0.0,0.0,0.14351096798295893,0.028144816390757575,0.0007266786589390994,0.00014251341007853478,0.0003442139285231175,6.750590532268494e-05,0.00043450963371394224,8.521435004428635e-05,7330.428571428572,2255.3456059322266,0.031737046851544694,0.20964047455448237,0.0007529970593757796,0.0002053056606275489,0.007211139625111772,0.009738063472345442,121
280,-2,1,design_10_6_25M_01_15,0.03572766169070043,0.007617163066168231,0.18034119581568947,0.038448872136332406,0.14084416699130295,0.03002807729705501,0.0003696073406878215,7.88005498049357e-05,0.00032057494971848236,6.834680892564423e-05,0.00022987728468176232,4.901000176803432e-05,658.25,26.354661481760335,0.026284260182347405,0.22796233241480926,0.18415283507637528,0.0005267291365904618,0.00031515818779357985,0.00026174007462875586,15
281,-2,2,design_10_6_25M_01_15,0.0383945538210849,0.00818574637880934,0.1533843198403847,0.03270164686768809,0.18370404225597756,0.03916583340639574,0.0006046592532504747,0.00012891378594404967,0.0002534705286512254,5.404009828347653e-05,0.0002897876887204493,6.178294282623643e-05,697.75,26.416678615808404,0.02943508818853218,0.23840558928011735,0.22682019310458226,0.0006480893071174682,0.00031293946432710165,0.00030186731356673913,15
282,-2,3,design_10_6_25M_01_15,0.05590080433981352,0.011918091530103059,0.26049896985232623,0.055538566982414515,0.29246160281252204,0.062353023226139705,0.0008155068657258994,0.00017386664796568036,0.0004367309073929268,9.311134231080775e-05,0.0004650391976085654,9.914669006358442e-05,615.3333333333334,19.55567033942438,0.041230227584463645,0.280894938841316,0.3219059515862772,0.0009535480236114662,0.0003325406867337188,0.0003835122118872705,15
283,-2,4,design_10_6_25M_01_15,0.11787710144241914,0.023117601556178903,0.0,0.0,0.660331672321649,0.12950169548505558,0.0019526138112219312,0.00038293907407428485,0.0006188119837287229,0.00012135901462606996,0.0008485396080635162,0.00016641230844508626,880.3571428571429,265.53591880539284,0.09218796404241561,0.5756243939038224,0.002165666344173477,0.0006071283695750489,0.020766992279989484,0.028857244673639336,15
284,-1,1,design_10_6_25M_01_15,0.021795911328094032,0.004646903908773012,0.048810295180332926,0.010406389897975779,0.08657388549530451,0.018457614405287513,0.0006762384050125179,0.00014417451237584423,0.00022278521180642242,4.749796675056566e-05,0.00029006631899386817,6.18423470001277e-05,1033.75,116.61211928284455,0.018459141818260857,0.07596213420733605,0.12013399567427477,0.0006432643313599784,0.00014701065721005853,0.00022252700210686043,15
285,-1,2,design_10_6_25M_01_15,0.027365938660204488,0.0058344377260992905,0.07583312930003701,0.016167677490255522,0.1395043961067004,0.029742437184705355,0.0008186858772603619,0.0001745444155021305,0.00015269225662018686,3.255409849337854e-05,0.0002817294277423775,6.0064915813131066e-05,939.8333333333334,80.85209091953408,0.02304875629327246,0.08759939830463068,0.16246191861479417,0.000879372171874154,0.0001565218035929819,0.00027499542420435534,15
286,-1,3,design_10_6_25M_01_15,0.05261959267065515,0.011218534851724105,0.1367959959629655,0.029165004333883433,0.27137656878658956,0.05785767886742848,0.001724535209304182,0.00036767214200412416,0.0002430927246428099,5.1827543034684226e-05,0.0005149660191586674,0.0001097911241834249,793.75,64.62778040440504,0.033489113902878946,0.10903379445535834,0.23939359675368652,0.0014092799579927331,0.00017628549997092784,0.00035908571400154586,15
287,-1,4,design_10_6_25M_01_15,0.09816845033275864,0.019252417071765403,0.0,0.0,0.6028175936580428,0.11822225666151563,0.0037032033342987657,0.0007262579255535105,0.0002483309116147904,4.870169862123467e-05,0.0007368241191195179,0.0001445030985183168,975.0714285714286,304.4332601574767,0.07876758805861347,0.49521147935575394,0.003601843972189801,0.0005248460046255745,0.018392446234799763,0.02507008863882558,15
288,0,1,design_10_6_25M_01_15,0.021379274149751937,0.004558076563890097,0.022452565229937924,0.004786902991043836,0.048438337976143206,0.0103270883555889,0.002356858167815335,0.0005024838497268009,9.487723672750313e-05,2.0227894836144498e-05,0.0002649802792427832,5.649398535467106e-05,1207.8333333333333,34.04497916081909,0.014149929328445426,0.01837208026689774,0.08271118928738319,0.0017274788951918726,6.133058644211168e-05,0.00022365878028818813,15
289,0,2,design_10_6_25M_01_15,0.027700166884448773,0.005905695422934436,0.0445746292515122,0.009503342887708148,0.17139260673863524,0.03654102653473246,0.0037735747818912653,0.0008045288467206841,0.00012222275783812045,2.605797952604558e-05,0.0003455553718689838,7.367265282299669e-05,1068.5833333333333,39.23926218686709,0.02008280773862725,0.02568908977237873,0.1329787263687943,0.002565946381616992,7.524743627969438e-05,0.0002627728106178415,15
290,0,3,design_10_6_25M_01_15,0.03450580454790974,0.007356662248041036,0.04240829062216026,0.009041477940061484,0.1733845758464057,0.03696571577546737,0.004028515205992196,0.0008588823277670058,0.00014574074179023633,3.1072030551876435e-05,0.00026205556844151236,5.587043491670713e-05,846.4166666666666,25.482465748158294,0.02463640429662305,0.03605692259007508,0.18203014860181815,0.0034813778402619077,8.338144277955378e-05,0.000344984637339114,15
291,0,4,design_10_6_25M_01_15,0.07548276736200439,0.014803388604570962,0.0,0.0,0.4351910307648431,0.08534798300040358,0.008942283185403974,0.0017537260176325967,0.00011221344687716161,2.2006867512082863e-05,0.0011977727755201025,0.0002349025675087382,1113.7857142857142,343.40829669907254,0.07488934837478559,0.4439156210040694,0.008907511276605667,0.001209393838428397,0.017482557875126366,0.022971236777963998,15
292,1,1,design_10_6_25M_01_15,0.026399537238231165,0.005628400250647498,0.059167325505340866,0.012614516182584253,0.0909271304383721,0.01938572934562096,0.0004842618405218004,0.00010324497130293422,0.00020626112267853176,4.397501911137542e-05,0.0002940259273005557,6.26865383276011e-05,1041.0833333333333,110.23071534767706,0.01872575543647483,0.0757999582233834,0.1196830961330797,0.000636670178873384,0.00014668222455362475,0.00022210369199993053,15
293,1,2,design_10_6_25M_01_15,0.03467280680709669,0.0073922672493326996,0.0740969431024938,0.015797521349212584,0.11002068936029272,0.023456489785552495,0.0008533130175532116,0.0001819269466179123,0.0001306016509854042,2.784436554731359e-05,0.00021890941087498195,4.6671643215530806e-05,936.1666666666666,90.83735048108923,0.022793228161013087,0.09108790168476456,0.1686652009158973,0.0009022549067013526,0.00015799546406991143,0.0002764543211213503,15
294,1,3,design_10_6_25M_01_15,0.04257064925306151,0.009076092916476146,0.12434388486615773,0.026510205327904376,0.22591209086399128,0.0481646196055967,0.0011963625446193484,0.000255065351533866,0.00022979590671407207,4.8992651927027195e-05,0.0003237217349881235,6.9017705799349e-05,788.25,67.51043690355655,0.034107919412750265,0.11961824693582497,0.262547948001884,0.00145253456642748,0.0001869977272589162,0.0003807423669622281,15
295,1,4,design_10_6_25M_01_15,0.14569321349272824,0.02857278994605619,0.0,0.0,0.7683402707846431,0.15068392437730999,0.0026422219324484025,0.0005181823535691247,0.0003406731286905581,6.681149734422546e-05,0.0010266286498625057,0.00020133844303316662,988.8571428571429,331.8368128006149,0.085330667741105,0.5514544794061818,0.003707001965393136,0.0005512758383967141,0.01980635624346026,0.02517730878519386,15
296,2,1,design_10_6_25M_01_15,0.027073205368685523,0.005772026778646312,0.1441155978050398,0.03072554869005152,0.1155309457685538,0.024631280399096848,0.0004096717837063267,8.734231775686954e-05,0.0003849901590788815,8.208017770547795e-05,0.00023423902521123945,4.993992797347614e-05,653.5833333333334,32.49743579627989,0.02733857927301027,0.229412038335684,0.18556047980824655,0.000534693292146691,0.00031711019378127846,0.0002646289540721751,15
297,2,2,design_10_6_25M_01_15,0.02488214582466289,0.00530489131428289,0.17586734659808306,0.03749504427827174,0.18285488475205985,0.03898479241826175,0.0006047135247746304,0.0001289253566718774,0.0002636652424683317,5.621361857232404e-05,0.0002602679212905873,5.548930726353884e-05,687.4166666666666,29.348868131600245,0.028475587497597543,0.2195634817085938,0.2090016267879272,0.0006504047457801437,0.0003139513762777075,0.00030309121289363264,15
298,2,3,design_10_6_25M_01_15,0.06501938641983128,0.013862179761710277,0.28569256033141477,0.06090985852012608,0.3682900638855603,0.07851970544705499,0.0008363539864504871,0.00017831126903811436,0.00039842530402441707,8.49445602322076e-05,0.00045452372461559883,9.690478368866587e-05,610.5,21.59755878460678,0.040538109641833735,0.28365776033805246,0.32483377800551055,0.0009446575658230163,0.00034812114749514046,0.00040284839993890174,15
