,wheel,station,sector,type,x,y,z,phix,phiy,phiz,xx,xy,xz,xa,xb,xc,yy,yz,ya,yb,yc,zz,za,zb,zc,aa,ab,ac,bb,bc,cc,xml_name,wheel,station,sector,status,nMuons,covMatrix,error,name,x_unc,y_unc,z_unc,phix_unc,phiy_unc,phiz_unc
1443,1,4,7,DTChamber,0.0489730835,-0.0,0.1549072266,0.0002128241,-0.0003274839,0.0006175629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,1,4,7,PASS,2522,"[[ 1.31393e-03 -4.90350e-03 -2.81810e-07  5.52290e-08  1.03724e-07
   1.09430e-06]
 [-4.90350e-03  4.09602e-02  2.92247e-06  2.46695e-06  6.04654e-06
  -8.96099e-06]
 [-2.81810e-07  2.92247e-06  1.76663e-06 -2.07767e-08  1.63673e-07
   2.64863e-07]
 [ 5.52290e-08  2.46695e-06 -2.07767e-08  3.70203e-08  8.69839e-08
  -4.47129e-08]
 [ 1.03724e-07  6.04654e-06  1.63673e-07  8.69839e-08  2.61622e-07
  -8.73228e-08]
 [ 1.09430e-06 -8.96099e-06  2.64863e-07 -4.47129e-08 -8.73228e-08
   3.61850e-04]]","[ 3.62482e-02 -9.99900e+03  2.02386e-01  1.32914e-03  1.92407e-04
  5.11490e-04]",design_10_6_25M_01_30,0.0362482,-9999.0,0.202386,0.00132914,0.000192407,0.00051149
1444,1,4,8,DTChamber,0.069007338,-0.0,0.0931222652,0.0005699741,-0.0004773905,0.0007857806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,1,4,8,PASS,2622,"[[ 1.12249e-03 -4.10076e-03  2.98566e-07  2.80505e-07  7.70153e-07
   5.83393e-07]
 [-4.10076e-03  3.66441e-02  2.15020e-06  8.74596e-07  1.63106e-06
  -6.39463e-06]
 [ 2.98566e-07  2.15020e-06  1.72647e-06 -1.43148e-08  1.63809e-07
   1.37676e-07]
 [ 2.80505e-07  8.74596e-07 -1.43148e-08  3.40615e-08  7.97224e-08
  -5.01156e-08]
 [ 7.70153e-07  1.63106e-06  1.63809e-07  7.97224e-08  2.40398e-07
  -1.23140e-07]
 [ 5.83393e-07 -6.39463e-06  1.37676e-07 -5.01156e-08 -1.23140e-07
   3.29638e-04]]","[ 3.35036e-02 -9.99900e+03  1.91426e-01  1.31395e-03  1.84558e-04
  4.90304e-04]",design_10_6_25M_01_30,0.0335036,-9999.0,0.191426,0.00131395,0.000184558,0.000490304
1445,1,4,9,DTChamber,0.0001705005,-0.0,0.4114891521,-0.0006285494,0.0005577783,-0.0010301452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,1,4,9,PASS,1062,"[[ 1.67126e-03 -8.64053e-03 -1.22635e-06 -1.33223e-07 -4.42288e-07
   1.24944e-06]
 [-8.64053e-03  4.83435e-01 -5.24974e-06  5.01244e-06  1.28579e-05
  -2.20363e-05]
 [-1.22635e-06 -5.24974e-06  2.23927e-05 -3.47485e-08  3.03719e-07
  -2.06590e-07]
 [-1.33223e-07  5.01244e-06 -3.47485e-08  7.87379e-08  1.81611e-07
  -2.52646e-08]
 [-4.42288e-07  1.28579e-05  3.03719e-07  1.81611e-07  4.95163e-07
  -6.73106e-08]
 [ 1.24944e-06 -2.20363e-05 -2.06590e-07 -2.52646e-08 -6.73106e-08
   7.58247e-04]]","[ 4.08810e-02 -9.99900e+03  6.95295e-01  4.73209e-03  2.80603e-04
  7.03678e-04]",design_10_6_25M_01_30,0.040881,-9999.0,0.695295,0.00473209,0.000280603,0.000703678
1446,1,4,10,DTChamber,-0.0325164795,-0.0,0.2916870117,0.0023509755,-4.538e-07,0.0001930364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,1,4,10,PASS,1347,"[[ 1.05823e-02  4.97047e-02  6.14400e-06  1.28375e-06 -3.38680e-07
   7.71023e-10]
 [ 4.97047e-02  2.67495e-01  3.31969e-05  6.14303e-06  2.29470e-06
   4.37650e-09]
 [ 6.14400e-06  3.31969e-05  1.14634e-05  2.12704e-06  2.06191e-07
   1.50970e-09]
 [ 1.28375e-06  6.14303e-06  2.12704e-06  4.52615e-07  2.75203e-08
   2.64749e-10]
 [-3.38680e-07  2.29470e-06  2.06191e-07  2.75203e-08  6.73004e-04
   3.00060e-11]
 [ 7.71023e-10  4.37650e-09  1.50970e-09  2.64749e-10  3.00060e-11
   4.69500e-09]]","[ 1.02870e-01 -9.99900e+03  5.17199e-01  3.38576e-03  0.00000e+00
  6.72767e-04]",design_10_6_25M_01_30,0.10287,-9999.0,0.517199,0.00338576,0.0,0.000672767
1447,1,4,14,DTChamber,0.0632019043,0.0,-0.0296630859,0.0005509666,2.715e-07,-0.0004928035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,1,4,14,PASS,1347,"[[ 9.89270e-03 -4.71448e-02 -7.07357e-07 -1.15508e-07 -1.06532e-05
  -2.93133e-10]
 [-4.71448e-02  2.56796e-01  1.12621e-05 -6.98260e-07  5.42272e-05
   1.41091e-09]
 [-7.07357e-07  1.12621e-05  1.16199e-05 -2.13836e-06 -1.44883e-07
  -3.63903e-10]
 [-1.15508e-07 -6.98260e-07 -2.13836e-06  4.49988e-07  4.90675e-08
   1.39446e-10]
 [-1.06532e-05  5.42272e-05 -1.44883e-07  4.90675e-08  6.18671e-04
   3.32913e-11]
 [-2.93133e-10  1.41091e-09 -3.63903e-10  1.39446e-10  3.32913e-11
   4.54293e-09]]","[ 9.94621e-02 -9.99900e+03  5.06750e-01  3.40880e-03  0.00000e+00
  6.70811e-04]",design_10_6_25M_01_30,0.0994621,-9999.0,0.50675,0.0034088,0.0,0.000670811
1448,1,4,11,DTChamber,0.0805689881,-0.0,0.3282848817,-0.0008830079,-0.0001816674,9.33199e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,1,4,11,PASS,1059,"[[ 1.46286e-03 -5.60525e-03  3.07910e-06  6.67974e-08  1.24382e-07
   7.12624e-06]
 [-5.60525e-03  1.04712e-01 -2.87422e-05 -1.76113e-05 -4.63355e-05
   1.13164e-04]
 [ 3.07910e-06 -2.87422e-05  2.20332e-05  1.60264e-08  6.60961e-08
  -1.31075e-07]
 [ 6.67974e-08 -1.76113e-05  1.60264e-08  7.72463e-08  1.79733e-07
  -7.99951e-08]
 [ 1.24382e-07 -4.63355e-05  6.60961e-08  1.79733e-07  4.87585e-07
  -1.90109e-07]
 [ 7.12624e-06  1.13164e-04 -1.31075e-07 -7.99951e-08 -1.90109e-07
   7.66179e-04]]","[ 3.82473e-02 -9.99900e+03  3.23593e-01  4.69395e-03  2.77932e-04
  6.98273e-04]",design_10_6_25M_01_30,0.0382473,-9999.0,0.323593,0.00469395,0.000277932,0.000698273
1449,1,4,12,DTChamber,-0.0607742253,-0.0,-0.3701566151,-0.0010020802,3.78081e-05,0.0004639929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,1,4,12,PASS,2600,"[[ 1.14609e-03  4.20057e-03  1.06785e-08  2.80916e-08  2.06540e-08
   7.59837e-07]
 [ 4.20057e-03  3.92917e-02 -5.35306e-08 -2.04557e-06 -4.66702e-06
  -3.70461e-06]
 [ 1.06785e-08 -5.35306e-08  1.71787e-06  1.71433e-08 -1.44757e-07
   1.38010e-07]
 [ 2.80916e-08 -2.04557e-06  1.71433e-08  3.41996e-08  7.97640e-08
   5.20256e-09]
 [ 2.06540e-08 -4.66702e-06 -1.44757e-07  7.97640e-08  2.36145e-07
  -7.50727e-09]
 [ 7.59837e-07 -3.70461e-06  1.38010e-07  5.20256e-09 -7.50727e-09
   3.48124e-04]]","[ 3.38539e-02 -9.99900e+03  1.98221e-01  1.31067e-03  1.84931e-04
  4.85947e-04]",design_10_6_25M_01_30,0.0338539,-9999.0,0.198221,0.00131067,0.000184931,0.000485947
1450,2,1,1,DTChamber,0.0227279663,0.0308837891,0.0184631348,-0.000222233,-7.81875e-05,6.04503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,1,1,PASS,1383,"[[ 2.29549e-04 -8.94645e-06  1.10642e-05 -2.37174e-08 -6.23200e-07
  -5.15351e-07]
 [-8.94645e-06  5.45911e-04  1.60234e-04 -2.82479e-07  1.02303e-07
   4.93998e-08]
 [ 1.10642e-05  1.60234e-04  3.43550e-04  2.78640e-07  2.82705e-08
  -2.75752e-08]
 [-2.37174e-08 -2.82479e-07  2.78640e-07  1.14428e-07  4.22872e-09
  -6.76116e-09]
 [-6.23200e-07  1.02303e-07  2.82705e-08  4.22872e-09  4.78354e-08
   3.72239e-08]
 [-5.15351e-07  4.93998e-08 -2.75752e-08 -6.76116e-09  3.72239e-08
   3.30644e-08]]",[0.0151509  0.0233647  0.0185351  0.00033827 0.00021871 0.00018184],design_10_6_25M_01_30,0.0151509,0.0233647,0.0185351,0.000338272,0.000218713,0.000181836
1451,2,1,2,DTChamber,-0.0012783956,-0.1064453125,0.0996568705,0.0002994942,-0.0001685816,0.0001820625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,1,2,PASS,1382,"[[ 3.54027e-04  1.76490e-03  1.44634e-03 -1.57672e-06 -5.68345e-07
  -3.42908e-07]
 [ 1.76490e-03  2.54866e-02  2.02818e-02 -2.19225e-05  9.32635e-07
   2.64829e-06]
 [ 1.44634e-03  2.02818e-02  1.66080e-02 -1.72428e-05  6.73527e-07
   2.03228e-06]
 [-1.57672e-06 -2.19225e-05 -1.72428e-05  1.39868e-07  4.86010e-09
  -8.32091e-09]
 [-5.68345e-07  9.32635e-07  6.73527e-07  4.86010e-09  5.03638e-08
   3.91251e-08]
 [-3.42908e-07  2.64829e-06  2.03228e-06 -8.32091e-09  3.91251e-08
   3.47813e-08]]",[0.0188156  0.159645   0.128872   0.00037399 0.00022442 0.0001865 ],design_10_6_25M_01_30,0.0188156,0.159645,0.128872,0.000373989,0.000224419,0.000186497
1452,2,1,3,DTChamber,0.0569046698,-0.1798706055,0.1701560138,0.0003032532,9.50385e-05,-0.0002617569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,1,3,PASS,1330,"[[ 3.51921e-04  1.66258e-03  1.36987e-03 -1.49305e-06 -7.29497e-07
  -5.03735e-07]
 [ 1.66258e-03  2.55164e-02  2.03563e-02 -2.24498e-05  1.32939e-06
   2.90944e-06]
 [ 1.36987e-03  2.03563e-02  1.67277e-02 -1.71907e-05  8.61904e-07
   2.09647e-06]
 [-1.49305e-06 -2.24498e-05 -1.71907e-05  1.44948e-07  3.90254e-09
  -8.78454e-09]
 [-7.29497e-07  1.32939e-06  8.61904e-07  3.90254e-09  5.10602e-08
   3.99711e-08]
 [-5.03735e-07  2.90944e-06  2.09647e-06 -8.78454e-09  3.99711e-08
   3.58224e-08]]",[0.0187596  0.159738   0.129336   0.00038072 0.00022597 0.00018927],design_10_6_25M_01_30,0.0187596,0.159738,0.129336,0.000380721,0.000225965,0.000189268
1453,2,1,4,DTChamber,-0.0119056702,0.0748901367,-0.0941772461,-0.0002032225,-0.0006538483,0.0005311221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,1,4,PASS,1370,"[[ 3.33319e-04  1.65630e-03  1.35873e-03 -1.52610e-06 -5.35463e-07
  -3.24778e-07]
 [ 1.65630e-03  2.46681e-02  1.96666e-02 -2.20236e-05  5.69567e-07
   2.27457e-06]
 [ 1.35873e-03  1.96666e-02  1.61099e-02 -1.74438e-05  3.18481e-07
   1.69065e-06]
 [-1.52610e-06 -2.20236e-05 -1.74438e-05  1.28771e-07  5.56553e-09
  -6.44096e-09]
 [-5.35463e-07  5.69567e-07  3.18481e-07  5.56553e-09  4.59573e-08
   3.55230e-08]
 [-3.24778e-07  2.27457e-06  1.69065e-06 -6.44096e-09  3.55230e-08
   3.14825e-08]]",[0.018257   0.157061   0.126925   0.00035885 0.00021438 0.00017743],design_10_6_25M_01_30,0.018257,0.157061,0.126925,0.000358846,0.000214376,0.000177433
1454,2,1,5,DTChamber,0.0165106226,0.0267944336,-0.0019553917,-0.0002322963,-0.0001193397,-3.24306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,1,5,PASS,1465,"[[ 3.60178e-04  1.80038e-03  1.47685e-03 -1.58567e-06 -6.29549e-07
  -3.94665e-07]
 [ 1.80038e-03  2.49722e-02  1.99553e-02 -2.15122e-05  6.43879e-07
   2.43786e-06]
 [ 1.47685e-03  1.99553e-02  1.63740e-02 -1.67054e-05  5.58178e-07
   1.93842e-06]
 [-1.58567e-06 -2.15122e-05 -1.67054e-05  1.32520e-07  4.98879e-09
  -7.96038e-09]
 [-6.29549e-07  6.43879e-07  5.58178e-07  4.98879e-09  4.73814e-08
   3.70515e-08]
 [-3.94665e-07  2.43786e-06  1.93842e-06 -7.96038e-09  3.70515e-08
   3.31356e-08]]",[0.0189784  0.158026   0.127961   0.00036403 0.00021767 0.00018203],design_10_6_25M_01_30,0.0189784,0.158026,0.127961,0.000364033,0.000217673,0.000182032
1455,2,1,6,DTChamber,0.0017433393,0.004699707,0.0276777547,0.0001777719,0.0006374037,-0.0004981476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,1,6,PASS,1349,"[[ 2.36640e-04 -1.39892e-05  9.54028e-06  1.19132e-08 -7.84609e-07
  -6.68098e-07]
 [-1.39892e-05  8.10942e-04  3.09772e-04 -2.25800e-07 -2.23447e-07
  -2.36358e-07]
 [ 9.54028e-06  3.09772e-04  4.49468e-04  6.98783e-07 -2.08261e-07
  -3.00842e-07]
 [ 1.19132e-08 -2.25800e-07  6.98783e-07  1.17095e-07  6.69915e-09
  -4.89804e-09]
 [-7.84609e-07 -2.23447e-07 -2.08261e-07  6.69915e-09  4.86525e-08
   3.78653e-08]
 [-6.68098e-07 -2.36358e-07 -3.00842e-07 -4.89804e-09  3.78653e-08
   3.35775e-08]]",[0.0153831  0.028477   0.0212007  0.00034219 0.00022057 0.00018324],design_10_6_25M_01_30,0.0153831,0.028477,0.0212007,0.000342192,0.000220573,0.000183242
1456,2,1,7,DTChamber,-0.0065574646,-0.0046386719,0.0058288574,0.0003751668,-0.0003204933,0.0002544952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,1,7,PASS,1380,"[[ 3.23944e-04  1.56106e-03  1.28118e-03 -1.38723e-06 -5.50685e-07
  -3.52106e-07]
 [ 1.56106e-03  2.39863e-02  1.90510e-02 -2.05749e-05  9.05719e-07
   2.38305e-06]
 [ 1.28118e-03  1.90510e-02  1.55961e-02 -1.61747e-05  4.93809e-07
   1.69274e-06]
 [-1.38723e-06 -2.05749e-05 -1.61747e-05  1.35611e-07  4.97383e-09
  -7.19861e-09]
 [-5.50685e-07  9.05719e-07  4.93809e-07  4.97383e-09  4.78238e-08
   3.69488e-08]
 [-3.52106e-07  2.38305e-06  1.69274e-06 -7.19861e-09  3.69488e-08
   3.28039e-08]]",[0.0179984  0.154875   0.124884   0.00036825 0.00021869 0.00018112],design_10_6_25M_01_30,0.0179984,0.154875,0.124884,0.000368253,0.000218686,0.000181118
1457,2,1,8,DTChamber,0.0007912342,0.0375976562,0.0182523444,0.0003610027,-0.0001557915,7.03226e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,1,8,PASS,1406,"[[ 1.97960e-04  6.13408e-05  6.05632e-05 -4.53417e-08 -9.60658e-07
  -7.99883e-07]
 [ 6.13408e-05  7.93785e-04  3.26699e-04 -7.56842e-07 -3.30782e-06
  -2.67048e-06]
 [ 6.05632e-05  3.26699e-04  4.99060e-04  1.32057e-07 -2.70750e-06
  -2.25225e-06]
 [-4.53417e-08 -7.56842e-07  1.32057e-07  1.25160e-07  9.01727e-09
  -3.77674e-09]
 [-9.60658e-07 -3.30782e-06 -2.70750e-06  9.01727e-09  5.02071e-08
   3.87132e-08]
 [-7.99883e-07 -2.67048e-06 -2.25225e-06 -3.77674e-09  3.87132e-08
   3.42304e-08]]",[0.0140698  0.0281742  0.0223397  0.00035378 0.00022407 0.00018501],design_10_6_25M_01_30,0.0140698,0.0281742,0.0223397,0.000353779,0.000224069,0.000185015
1458,2,1,9,DTChamber,0.0354889443,0.0581054688,0.0140443384,0.0007930381,7.33544e-05,-0.0002497736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,1,9,PASS,1328,"[[ 3.44879e-04  1.65722e-03  1.36143e-03 -1.48650e-06 -5.97028e-07
  -3.87416e-07]
 [ 1.65722e-03  2.63390e-02  2.09642e-02 -2.29496e-05  1.08547e-06
   2.67401e-06]
 [ 1.36143e-03  2.09642e-02  1.71674e-02 -1.80355e-05  5.55538e-07
   1.85599e-06]
 [-1.48650e-06 -2.29496e-05 -1.80355e-05  1.42467e-07  4.26045e-09
  -7.95487e-09]
 [-5.97028e-07  1.08547e-06  5.55538e-07  4.26045e-09  5.09818e-08
   3.96232e-08]
 [-3.87416e-07  2.67401e-06  1.85599e-06 -7.95487e-09  3.96232e-08
   3.51223e-08]]",[0.0185709  0.162293   0.131024   0.00037745 0.00022579 0.00018741],design_10_6_25M_01_30,0.0185709,0.162293,0.131024,0.000377448,0.000225792,0.000187409
1459,2,1,10,DTChamber,-0.038433075,-0.0014038086,-0.0581970215,-0.0001802843,0.000414231,-0.0001855349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,1,10,PASS,1364,"[[ 3.45256e-04  1.69768e-03  1.39447e-03 -1.55202e-06 -5.70092e-07
  -3.57723e-07]
 [ 1.69768e-03  2.64431e-02  2.10879e-02 -2.34314e-05  1.20183e-06
   2.85305e-06]
 [ 1.39447e-03  2.10879e-02  1.72676e-02 -1.84360e-05  6.49160e-07
   2.00047e-06]
 [-1.55202e-06 -2.34314e-05 -1.84360e-05  1.37242e-07  4.06043e-09
  -7.88790e-09]
 [-5.70092e-07  1.20183e-06  6.49160e-07  4.06043e-09  4.93440e-08
   3.84343e-08]
 [-3.57723e-07  2.85305e-06  2.00047e-06 -7.88790e-09  3.84343e-08
   3.40743e-08]]",[0.0185811  0.162613   0.131406   0.00037046 0.00022213 0.00018459],design_10_6_25M_01_30,0.0185811,0.162613,0.131406,0.000370461,0.000222135,0.000184592
1460,2,1,11,DTChamber,-0.0570282035,0.1528930664,-0.0915623854,-0.0003729784,7.44784e-05,0.0001557332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,1,11,PASS,1394,"[[ 3.37080e-04  1.69428e-03  1.39032e-03 -1.53223e-06 -6.18515e-07
  -3.93693e-07]
 [ 1.69428e-03  2.45372e-02  1.95416e-02 -2.16259e-05  6.55502e-07
   2.36444e-06]
 [ 1.39032e-03  1.95416e-02  1.60245e-02 -1.68749e-05  4.75336e-07
   1.81206e-06]
 [-1.53223e-06 -2.16259e-05 -1.68749e-05  1.36041e-07  5.37673e-09
  -7.52515e-09]
 [-6.18515e-07  6.55502e-07  4.75336e-07  5.37673e-09  4.83899e-08
   3.75524e-08]
 [-3.93693e-07  2.36444e-06  1.81206e-06 -7.52515e-09  3.75524e-08
   3.34020e-08]]",[0.0183597  0.156643   0.126588   0.00036884 0.00021998 0.00018276],design_10_6_25M_01_30,0.0183597,0.156643,0.126588,0.000368837,0.000219977,0.000182762
1461,2,1,12,DTChamber,-0.0059051121,-0.1566772461,0.145350655,0.0002887088,0.0001124791,1.068e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,1,12,PASS,1395,"[[ 3.25534e-04  1.62331e-03  1.33209e-03 -1.44131e-06 -5.93104e-07
  -3.80236e-07]
 [ 1.62331e-03  2.36247e-02  1.87975e-02 -2.04004e-05  5.10108e-07
   2.12099e-06]
 [ 1.33209e-03  1.87975e-02  1.54108e-02 -1.59279e-05  3.42185e-07
   1.60579e-06]
 [-1.44131e-06 -2.04004e-05 -1.59279e-05  1.34844e-07  6.53074e-09
  -6.48948e-09]
 [-5.93104e-07  5.10108e-07  3.42185e-07  6.53074e-09  4.70870e-08
   3.63493e-08]
 [-3.80236e-07  2.12099e-06  1.60579e-06 -6.48948e-09  3.63493e-08
   3.22996e-08]]",[0.0180426  0.153703   0.12414    0.00036721 0.00021699 0.00017972],design_10_6_25M_01_30,0.0180426,0.153703,0.12414,0.000367211,0.000216995,0.000179721
1462,2,2,1,DTChamber,-0.0196647644,-0.0376586914,0.0478515625,0.0003065174,-0.0002383287,0.000182571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,2,1,PASS,1368,"[[ 4.57170e-04 -9.05168e-04 -8.78353e-04  7.45564e-07 -4.26181e-07
  -3.74725e-07]
 [-9.05168e-04  3.09832e-02  2.89129e-02 -2.42778e-05 -3.54164e-07
  -1.05728e-06]
 [-8.78353e-04  2.89129e-02  2.79234e-02 -2.39858e-05  1.93872e-07
  -5.22923e-07]
 [ 7.45564e-07 -2.42778e-05 -2.39858e-05  2.27692e-07 -6.62824e-09
   1.06178e-09]
 [-4.26181e-07 -3.54164e-07  1.93872e-07 -6.62824e-09  5.28515e-08
   4.79726e-08]
 [-3.74725e-07 -1.05728e-06 -5.22923e-07  1.06178e-09  4.79726e-08
   4.88512e-08]]",[0.0213815  0.17602    0.167103   0.00047717 0.0002299  0.00022102],design_10_6_25M_01_30,0.0213815,0.17602,0.167103,0.000477171,0.000229895,0.000221023
1463,2,2,2,DTChamber,0.0399724075,0.0551757812,-0.0263265257,-6.64069e-05,-0.0001354419,-5.70545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,2,2,PASS,1497,"[[ 3.73406e-04 -6.39520e-04 -6.26222e-04  5.36771e-07 -4.97460e-07
  -4.60664e-07]
 [-6.39520e-04  2.48693e-02  2.31669e-02 -2.04335e-05 -1.12524e-07
  -6.22762e-07]
 [-6.26222e-04  2.31669e-02  2.24581e-02 -1.98563e-05  4.60703e-07
  -5.55850e-08]
 [ 5.36771e-07 -2.04335e-05 -1.98563e-05  1.95473e-07 -5.74701e-09
   1.69992e-10]
 [-4.97460e-07 -1.12524e-07  4.60703e-07 -5.74701e-09  4.51306e-08
   4.08957e-08]
 [-4.60664e-07 -6.22762e-07 -5.55850e-08  1.69992e-10  4.08957e-08
   4.18470e-08]]",[0.0193237  0.1577     0.14986    0.00044212 0.00021244 0.00020457],design_10_6_25M_01_30,0.0193237,0.1577,0.14986,0.000442124,0.00021244,0.000204565
1464,2,2,3,DTChamber,0.0081081035,-0.0030517578,-0.0348455119,-0.0003686928,4.76116e-05,-0.0001979098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,2,3,PASS,1502,"[[ 3.80251e-04 -7.70285e-04 -7.49789e-04  6.41783e-07 -4.87496e-07
  -4.44812e-07]
 [-7.70285e-04  2.49132e-02  2.32096e-02 -1.99137e-05 -1.27216e-07
  -7.38586e-07]
 [-7.49789e-04  2.32096e-02  2.24832e-02 -1.93329e-05  2.13278e-07
  -3.91747e-07]
 [ 6.41783e-07 -1.99137e-05 -1.93329e-05  1.93084e-07 -5.56080e-09
   1.34571e-09]
 [-4.87496e-07 -1.27216e-07  2.13278e-07 -5.56080e-09  4.56931e-08
   4.15645e-08]
 [-4.44812e-07 -7.38586e-07 -3.91747e-07  1.34571e-09  4.15645e-08
   4.24984e-08]]",[0.0195     0.157839   0.149944   0.00043941 0.00021376 0.00020615],design_10_6_25M_01_30,0.0195,0.157839,0.149944,0.000439413,0.00021376,0.000206151
1465,2,2,4,DTChamber,-0.0328636169,0.0635986328,-0.0470581055,-0.0002835015,-0.0004323591,0.0005080582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_30,2,2,4,PASS,1398,"[[ 4.26592e-04 -8.93738e-04 -8.69946e-04  7.91266e-07 -5.28594e-07
  -4.80661e-07]
 [-8.93738e-04  2.78450e-02  2.60762e-02 -2.31985e-05 -2.51231e-07
  -1.00619e-06]
 [-8.69946e-04  2.60762e-02  2.52799e-02 -2.23758e-05  6.13010e-08
  -6.76536e-07]
 [ 7.91266e-07 -2.31985e-05 -2.23758e-05  2.08813e-07 -4.73718e-09
   2.77188e-09]
 [-5.28594e-07 -2.51231e-07  6.13010e-08 -4.73718e-09  4.73144e-08
   4.30127e-08]
 [-4.80661e-07 -1.00619e-06 -6.76536e-07  2.77188e-09  4.30127e-08
   4.42387e-08]]",[0.0206541  0.166868   0.158997   0.00045696 0.00021752 0.00021033],design_10_6_25M_01_30,0.0206541,0.166868,0.158997,0.000456961,0.000217519,0.00021033
