,wheel,station,nMuons_mean,nMuons_std,hesse_unc_x,hesse_unc_y,hesse_unc_z,hesse_unc_phix,hesse_unc_phiy,hesse_unc_phiz,returns:
15,1,4,3832.285714285714,1313.8349286650207,0.042160367306613586,0.2762340441416611,0.001862000172625433,0.0002722512101507933,0.009986892230747833,0.012703661178629906,250
15,1,4,7691.214285714285,2592.0519990798925,0.029668610396463513,0.15339755771942953,0.001302740380889454,0.0001898200990411711,0.007115953049812994,0.008858384661317047,500
16,2,1,6.25,3.4410622038709344,0.3707427230124236,2.895322664804967,2.3532384305699057,0.007896451101602543,0.004535300186071235,0.003818999432661213,0
16,2,1,6.25,3.4410622038709344,0.3707427230124236,2.895322664804967,2.3532384305699057,0.007896451101602543,0.004535300186071235,0.003818999432661213,1
16,2,1,10.083333333333334,4.100073909163841,0.2437177534225468,2.1560183208869073,1.7497305744980665,0.005092489322521943,0.002614596049105865,0.0021916538656153407,2
16,2,1,27.416666666666668,4.999242366841624,0.12089666731000763,1.0639612304966757,0.8607597903402938,0.002650853793277429,0.0015366001431732328,0.0012817874888867758,4
16,2,1,62.916666666666664,12.773967372130024,0.08341929732781658,0.7032233523805458,0.5655532689322907,0.001775792780703875,0.0010537634538484747,0.0008763728278154985,8
16,2,1,138.25,11.03815696078422,0.05480507884007345,0.47043533827721745,0.3800317804693006,0.0011653511630977734,0.0006883242331924686,0.0005722254800338762,16
16,2,1,286.0,16.242480777830146,0.03880763455816394,0.319512465849665,0.25813503410682814,0.0007729333196768442,0.00047957420350417795,0.00040059778248678976,31
16,2,1,612.25,26.143398262798062,0.02801249274877193,0.2371152849002639,0.19169426612881948,0.0005574643486358568,0.0003320628831009773,0.000276622621996105,62
16,2,1,1256.1666666666667,34.474848099957626,0.019116753123896327,0.15740187948899043,0.12723586758457697,0.0003844471138314519,0.00023057692136609567,0.00019206140511131677,125
16,2,1,2569.3333333333335,70.7920557090635,0.013288908282222936,0.10999228760841977,0.0889003463622799,0.00026885789307116623,0.00016155458313936292,0.00013456129334495366,250
16,2,1,5199.666666666667,101.87812088545566,0.009458443318009576,0.08068053771924595,0.06521433891407624,0.00019015007231131944,0.00011366452832788249,9.465968430822772e-05,500
17,2,2,5.416666666666667,2.5030284687057627,0.5143517279061091,4.56640418084702,4.299000049845478,0.014907216373287133,0.005583297924550123,0.005261996362055538,0
17,2,2,5.416666666666667,2.5030284687057627,0.5143517279061091,4.56640418084702,4.299000049845478,0.014907216373287133,0.005583297924550123,0.005261996362055538,1
17,2,2,12.75,3.9571569224748857,0.201590695056427,1.7337798303129497,1.6328500135244102,0.005251817939215588,0.002689636592552979,0.002556342439241399,2
17,2,2,31.083333333333332,5.401318581998513,0.1262757366506593,1.0098598912720516,0.9591236451400136,0.0029756525894891247,0.001482117010675383,0.001436949314810141,4
17,2,2,63.916666666666664,11.01617268410679,0.0900106243729039,0.6720027653712942,0.6386701874468022,0.002148217284168433,0.0010296056688525628,0.0009922823019013623,8
17,2,2,146.91666666666666,8.184889995743635,0.06111243735934609,0.5076542458537437,0.48383364909853055,0.0013919979645578987,0.0006701399107649088,0.0006476425840435963,16
17,2,2,312.6666666666667,9.217900898235833,0.041447648706933106,0.31728675253362426,0.30190569995723276,0.00095479081478615,0.00046248729712285066,0.00044648600202022004,31
17,2,2,640.4166666666666,16.50596769950098,0.029538620200228263,0.23111675440492555,0.21967384725239067,0.0006722858395057864,0.0003256747098972634,0.00031462031349972726,62
17,2,2,1332.0,30.208367293606823,0.020548458985205353,0.16936818866993097,0.16093836812063597,0.00047119599602147156,0.00022684853610577553,0.0002186365324764673,125
17,2,2,2781.5,62.35455804583101,0.014382286559051265,0.11774527591372827,0.11188673588351153,0.0003271905662861732,0.00015805642452407093,0.00015241005544254618,250
17,2,2,5592.166666666667,67.60692989403505,0.010113077342398472,0.08285279617087968,0.07874692586592402,0.00023031509213828488,0.00011107936351996261,0.00010713935629201189,500
18,2,3,5.416666666666667,3.3154825052206567,0.5729796462353615,3.772037579346208,4.198341041411476,0.015615405854475893,0.00519336571983911,0.005960344159526361,0
18,2,3,5.416666666666667,3.3154825052206567,0.5729796462353615,3.772037579346208,4.198341041411476,0.015615405854475893,0.00519336571983911,0.005960344159526361,1
18,2,3,11.0,3.765875486765087,0.29297575269408677,2.0421924493054027,2.3502365129209157,0.0065522782297457415,0.002289682201383706,0.0026369351685874517,2
18,2,3,25.333333333333332,5.8981250230796896,0.20141058810300913,1.4067537986442402,1.6159770780140006,0.004951371863770013,0.001729453960069478,0.0020110358649213594,4
18,2,3,58.666666666666664,7.352591792055782,0.13248672889513624,0.9179626898736135,1.056394220923231,0.00302463344886616,0.001086952582529094,0.0012631386173602114,8
18,2,3,132.33333333333334,13.472755899041276,0.08585734292029618,0.5761093790823637,0.659307743015354,0.002030359574065638,0.0007347687844939159,0.0008414952465700563,16
18,2,3,274.0833333333333,14.631586835792396,0.05958752665896894,0.365688961641812,0.4164125958709703,0.0014334227685276013,0.0005190781893575058,0.0005979947045473452,31
18,2,3,576.5,21.462440766053696,0.042357230787670716,0.29318785218127075,0.33527037596542886,0.0009873832842417377,0.0003568717907036083,0.0004127218191469891,62
18,2,3,1174.5833333333333,32.10057584681262,0.02970834198223343,0.19767560336740259,0.22621690918231555,0.0006983142201043882,0.0002512708697800046,0.00029057615180878144,125
18,2,3,2462.8333333333335,61.598160145684005,0.020493732781836825,0.1368644189213057,0.15672963185052147,0.00048236034248267133,0.0001703676905988926,0.00019721411798685545,250
18,2,3,4972.583333333333,72.05737402594652,0.014460428762661223,0.10035411052866743,0.11488835159986122,0.0003394796262909848,0.00012246315772508889,0.00014169832979490856,500
19,2,4,6.642857142857143,3.2958515383186424,1.0383330390582783,5.731395379835525,0.046363685466105906,0.012564162128848864,0.19264107357985732,0.3621062746087121,0
19,2,4,6.642857142857143,3.2958515383186424,1.0383330390582783,5.731395379835525,0.046363685466105906,0.012564162128848864,0.19264107357985732,0.3621062746087121,1
19,2,4,19.0,9.90726229358273,0.6087340728335909,3.8529075940867603,0.018610928049324755,0.004492282747747996,0.14776792540524966,0.1655717970113613,2
19,2,4,39.0,14.987174003640066,0.4337633003312817,2.9377985562565136,0.009986968294446804,0.0028468108723371742,0.09958674536374235,0.12692958577044652,4
19,2,4,83.35714285714286,27.07427715593684,0.2910634601889129,1.947040703221173,0.007027191269835847,0.001953589736137774,0.06600171069211551,0.08908568384891351,8
19,2,4,187.85714285714286,64.98740368227244,0.19235751498558243,1.2780663798991707,0.004557909373511375,0.0012510524712074573,0.04458152356718452,0.060598806540287105,16
19,2,4,383.0,127.09717663147482,0.13814843466358928,0.8426494992411903,0.003342396060997474,0.0009218805314604025,0.03187095472369788,0.04310409857385125,31
19,2,4,802.1428571428571,251.7892455523551,0.09702562989820195,0.6346186312604264,0.0022997453275153254,0.0006141163221596191,0.0222099344277671,0.02915230992219999,62
19,2,4,1678.7857142857142,525.1811670669068,0.06578418882983965,0.4318332267372275,0.001575151035842051,0.00043442433173108524,0.015328828477740886,0.020334934549281723,125
19,2,4,3421.214285714286,1057.8415744823496,0.046570037884582284,0.31188721175633805,0.001132131365421623,0.0003046592124231364,0.010638536620634036,0.014390734970434475,250
19,2,4,6867.571428571428,2116.719694181604,0.03295686574903627,0.19675299961409196,0.0007886770115652089,0.00021408731529782085,0.0075189492678736135,0.010069798714082763,500
